Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
1485884,Calendar,Alarms,geoff,RESOLVED,FIXED,Alarm service should forget about calendars that get deleted, ---, --,normal
1485886,Calendar,Dialogs,geoff,RESOLVED,FIXED,ReferenceError: MailServices is not defined in attendees dialog, ---, --,normal
1487643,Calendar,General,geoff,RESOLVED,FIXED,Use Services.catMan rather than getService(), ---, --,normal
1489760,Calendar,General,geoff,RESOLVED,FIXED,TEST-UNEXPECTED-FAIL | xpcshell-icaljs.ini:comm/calendar/test/unit/test_bug350845.js, ---, --,normal
1489825,Calendar,General,geoff,RESOLVED,FIXED,Label for calendar preferences not shown immediately, ---, --,normal
1489920,Calendar,Provider: GData,geoff,RESOLVED,FIXED,GData provider icon url in manifest wrong, ---, --,normal
1491269,Calendar,General,geoff,RESOLVED,FIXED,TEST-UNEXPECTED-FAIL | [snip]/mozmill/views/testTaskView.js - Take 1, ---, --,normal
1492095,Calendar,General,geoff,RESOLVED,FIXED,Replace the XPCOM component registration for nsAppStartupNotifier removed in bug 1491741, ---, --,normal
1493034,Calendar,E-mail based Scheduling (iTIP/iMIP),geoff,RESOLVED,FIXED,iMIP bar listens for event that might have already happened, ---, --,normal
1494160,Calendar,Internal Components,geoff,RESOLVED,FIXED,Timezone list should contain recent and future rules, ---, --,normal
1498588,Calendar,General,geoff,RESOLVED,FIXED,"Select all not working when Lightning enabled version 63 beta 1 released October 11th, 2018", ---, --,normal
1499286,Calendar,General,geoff,RESOLVED,FIXED,TEST-UNEXPECTED-FAIL | [snip]mozmill/testLocalICS.js | testLocalICS.js::testLocalICS, ---, --,normal
1500245,Calendar,General,geoff,RESOLVED,FIXED,Calendar: Change progressmeter to be html:progress, ---, --,normal
1503727,Calendar,General,geoff,RESOLVED,FIXED,Lightning manifest should specify strict_max_version, ---, --,normal
1505950,Calendar,Provider: CalDAV,geoff,RESOLVED,FIXED,Lightning doesn't allow to save password for CalDAV, ---, --,normal
1507304,Calendar,General,geoff,RESOLVED,FIXED,Date/time pickers throw error after bug 1500620, ---, --,normal
1509194,Calendar,General,geoff,RESOLVED,FIXED,Massive MozMill Failure in Calendar on 2018-11-21, ---, --,normal
1512123,Calendar,Dialogs,geoff,RESOLVED,FIXED,Calendar's event time keeps resetting to AM with Korean locale, ---, --,normal
1515937,Calendar,Lightning Only,geoff,RESOLVED,FIXED,Error in definition of Brazil time zones with DST, ---, --,normal
1515959,Calendar,Dialogs,geoff,RESOLVED,FIXED,Using up/down keys to select reminder in the custom reminder dialog modifies the reminder, ---, --,normal
1516287,Calendar,Lightning Only,geoff,RESOLVED,FIXED,Today pane frequently fails to initialise, ---, --,normal
1517569,Calendar,Dialogs,geoff,RESOLVED,FIXED,Lightning  - Can't edit start or end times of an event, ---, --,normal
1519755,Calendar,Lightning Only,geoff,RESOLVED,FIXED,More errors with Lightning startup, ---, --,normal
1520365,Calendar,Lightning Only,geoff,RESOLVED,FIXED,Lightning add-on major version (x) numbering same as Thunderbird core (x.y.z), ---, --,normal
1520781,Calendar,General,geoff,RESOLVED,FIXED,Choosing date and time gives no feedback to assistive technologies (for exemple for screen reader for the blind), ---, --,normal
1523149,Calendar,Preferences,geoff,RESOLVED,FIXED,Stop using multiple levels of overlays for Lightning prefs, ---, --,normal
1524456,Calendar,General,geoff,RESOLVED,FIXED,"[de-xbl] Replace datepicker widgets (timepicker, datetimepicker-base, datepicker, datepicker-grid, datepicker-popup) with non-XBL elements", ---, --,major
1524657,Calendar,General,geoff,RESOLVED,FIXED,TEST-UNEXPECTED-FAIL | Z:\task_1549018891\build\tests\mozmill\testAlarmDefaultValue.js | testAlarmDefaultValue.js::testDefaultAlarms, ---, --,normal
1528133,Calendar,Internal Components,geoff,RESOLVED,FIXED,Calendar functionality failing with objects needing QueryInterface, ---, --,normal
1532021,Calendar,Lightning Only,geoff,RESOLVED,FIXED,From/To datetimepickers are empty in calendar event attendee dialog., ---, --,normal
1532241,Calendar,General,geoff,RESOLVED,FIXED,Fix datetimepicker widget events, ---, --,normal
1533702,Calendar,General,geoff,RESOLVED,FIXED,TEST-UNEXPECTED-FAIL | [snip]/mozmill/views/testTaskView.js - Take 3, ---, --,normal
1533967,Calendar,Dialogs,geoff,RESOLVED,FIXED,"Convert item toolbar buttons from type=""menu-button"" to type=""menu""", ---, --,normal
1534112,Calendar,Preferences,geoff,RESOLVED,FIXED,No color bars showing in calendar categories, ---, --,normal
1534155,Calendar,General,geoff,RESOLVED,FIXED,Stop ignoring no-undef linter rule in calendar, ---, --,normal
1535272,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,List tree and task tree need customElements.upgrade called on them, ---, --,normal
